date                             ,driver_number ,gap_to_leader ,interval ,meeting_key ,session_key
2024-06-09 18:04:47.376000+00:00 ,            2 ,11.868        ,0.094    ,       1237 ,       9531
2024-06-09 18:04:47.600000+00:00 ,            3 ,7.062         ,1.203    ,       1237 ,       9531
2024-06-09 18:04:48.273000+00:00 ,           31 ,12.774        ,0.906    ,       1237 ,       9531
2024-06-09 18:04:48.528000+00:00 ,            4 ,2.785         ,1.534    ,       1237 ,       9531
2024-06-09 18:04:48.732000+00:00 ,           18 ,8.164         ,1.102    ,       1237 ,       9531
2024-06-09 18:04:48.732000+00:00 ,           20 ,8.184         ,0.02     ,       1237 ,       9531
2024-06-09 18:04:49.078000+00:00 ,           10 ,13.581        ,0.807    ,       1237 ,       9531
2024-06-09 18:04:49.238000+00:00 ,           11 ,13.694        ,0.113    ,       1237 ,       9531
2024-06-09 18:04:49.560000+00:00 ,           24 ,17.251        ,2.42     ,       1237 ,       9531
2024-06-09 18:04:49.711000+00:00 ,           16 ,9.174         ,0.99     ,       1237 ,       9531
2024-06-09 18:04:50.066000+00:00 ,           81 ,4.172         ,1.387    ,       1237 ,       9531
2024-06-09 18:04:50.555000+00:00 ,           22 ,10.038        ,0.864    ,       1237 ,       9531
2024-06-09 18:04:50.783000+00:00 ,           77 ,15.299        ,1.605    ,       1237 ,       9531
2024-06-09 18:04:50.836000+00:00 ,           14 ,5.04          ,0.868    ,       1237 ,       9531
2024-06-09 18:04:51.152000+00:00 ,            1 ,1.303         ,1.303    ,       1237 ,       9531
2024-06-09 18:04:51.252000+00:00 ,           23 ,10.691        ,0.653    ,       1237 ,       9531
2024-06-09 18:04:51.824000+00:00 ,           27 ,11.276        ,0.585    ,       1237 ,       9531
2024-06-09 18:04:52.011000+00:00 ,           44 ,6.158         ,1.118    ,       1237 ,       9531
2024-06-09 18:04:52.574000+00:00 ,           55 ,11.973        ,0.697    ,       1237 ,       9531
2024-06-09 18:04:52.668000+00:00 ,            2 ,12.118        ,0.145    ,       1237 ,       9531
2024-06-09 18:04:52.745000+00:00 ,            4 ,2.889         ,1.586    ,       1237 ,       9531
2024-06-09 18:04:52.859000+00:00 ,           24 ,17.349        ,2.05     ,       1237 ,       9531
2024-06-09 18:04:53.104000+00:00 ,            3 ,7.259         ,1.101    ,       1237 ,       9531
2024-06-09 18:04:54.090000+00:00 ,           20 ,8.256         ,0.997    ,       1237 ,       9531
2024-06-09 18:04:54.090000+00:00 ,           31 ,13.544        ,1.426    ,       1237 ,       9531
2024-06-09 18:04:54.205000+00:00 ,           18 ,8.358         ,0.102    ,       1237 ,       9531
2024-06-09 18:04:54.289000+00:00 ,           81 ,4.399         ,1.51     ,       1237 ,       9531
2024-06-09 18:04:54.397000+00:00 ,           16 ,8.517         ,0.159    ,       1237 ,       9531
2024-06-09 18:04:54.540000+00:00 ,           11 ,14.021        ,0.477    ,       1237 ,       9531
2024-06-09 18:04:54.784000+00:00 ,           10 ,14.242        ,0.221    ,       1237 ,       9531
2024-06-09 18:04:55.153000+00:00 ,           14 ,5.285         ,0.886    ,       1237 ,       9531
2024-06-09 18:04:55.561000+00:00 ,           63 ,0.0           ,0.0      ,       1237 ,       9531
2024-06-09 18:04:55.891000+00:00 ,           44 ,6.057         ,0.772    ,       1237 ,       9531
2024-06-09 18:04:56.571000+00:00 ,           22 ,10.749        ,2.232    ,       1237 ,       9531
2024-06-09 18:04:56.865000+00:00 ,            1 ,1.27          ,1.27     ,       1237 ,       9531
2024-06-09 18:04:56.929000+00:00 ,           77 ,16.4          ,2.158    ,       1237 ,       9531
2024-06-09 18:04:57.237000+00:00 ,            3 ,7.393         ,1.336    ,       1237 ,       9531
2024-06-09 18:04:57.542000+00:00 ,           23 ,11.691        ,0.942    ,       1237 ,       9531
2024-06-09 18:04:57.941000+00:00 ,           27 ,12.126        ,0.435    ,       1237 ,       9531
2024-06-09 18:04:58.130000+00:00 ,           20 ,8.236         ,0.843    ,       1237 ,       9531
2024-06-09 18:04:58.329000+00:00 ,           24 ,17.816        ,1.416    ,       1237 ,       9531
2024-06-09 18:04:58.575000+00:00 ,           55 ,12.626        ,0.5      ,       1237 ,       9531
2024-06-09 18:04:58.592000+00:00 ,            4 ,2.999         ,1.729    ,       1237 ,       9531
2024-06-09 18:04:58.841000+00:00 ,           16 ,8.972         ,         ,       1237 ,       9531
2024-06-09 18:04:58.901000+00:00 ,            2 ,13.104        ,0.478    ,       1237 ,       9531
2024-06-09 18:04:58.948000+00:00 ,           18 ,9.124         ,0.152    ,       1237 ,       9531
2024-06-09 18:05:00.343000+00:00 ,           81 ,4.735         ,1.736    ,       1237 ,       9531
2024-06-09 18:05:00.362000+00:00 ,           31 ,14.587        ,1.483    ,       1237 ,       9531
2024-06-09 18:05:00.543000+00:00 ,           22 ,10.653        ,1.529    ,       1237 ,       9531
2024-06-09 18:05:01.146000+00:00 ,           14 ,5.566         ,0.831    ,       1237 ,       9531
2024-06-09 18:05:01.206000+00:00 ,            1 ,1.501         ,1.501    ,       1237 ,       9531
2024-06-09 18:05:01.411000+00:00 ,           11 ,15.608        ,1.021    ,       1237 ,       9531
2024-06-09 18:05:01.758000+00:00 ,           23 ,11.9          ,1.247    ,       1237 ,       9531
2024-06-09 18:05:01.969000+00:00 ,           44 ,6.437         ,0.871    ,       1237 ,       9531
2024-06-09 18:05:02.016000+00:00 ,           10 ,16.129        ,0.521    ,       1237 ,       9531
2024-06-09 18:05:02.044000+00:00 ,           27 ,12.236        ,0.336    ,       1237 ,       9531
2024-06-09 18:05:02.637000+00:00 ,            4 ,2.905         ,1.404    ,       1237 ,       9531
2024-06-09 18:05:02.945000+00:00 ,           55 ,13.09         ,0.854    ,       1237 ,       9531
2024-06-09 18:05:03.081000+00:00 ,           77 ,17.244        ,1.115    ,       1237 ,       9531
2024-06-09 18:05:03.161000+00:00 ,            3 ,7.582         ,1.145    ,       1237 ,       9531
2024-06-09 18:05:03.275000+00:00 ,            2 ,13.412        ,0.322    ,       1237 ,       9531
2024-06-09 18:05:03.659000+00:00 ,           20 ,8.104         ,0.522    ,       1237 ,       9531
2024-06-09 18:05:04.686000+00:00 ,           81 ,4.982         ,2.077    ,       1237 ,       9531
2024-06-09 18:05:04.725000+00:00 ,           24 ,18.927        ,1.683    ,       1237 ,       9531
2024-06-09 18:05:04.781000+00:00 ,           31 ,14.879        ,1.467    ,       1237 ,       9531
2024-06-09 18:05:04.945000+00:00 ,           18 ,9.359         ,1.255    ,       1237 ,       9531
2024-06-09 18:05:05.413000+00:00 ,           14 ,5.72          ,0.738    ,       1237 ,       9531
2024-06-09 18:05:05.888000+00:00 ,           11 ,16.044        ,1.165    ,       1237 ,       9531
2024-06-09 18:05:06.285000+00:00 ,           16 ,10.689        ,1.33     ,       1237 ,       9531
2024-06-09 18:05:06.301000+00:00 ,           10 ,16.451        ,0.407    ,       1237 ,       9531
2024-06-09 18:05:06.330000+00:00 ,           44 ,6.634         ,0.914    ,       1237 ,       9531
2024-06-09 18:05:06.503000+00:00 ,           22 ,10.982        ,0.293    ,       1237 ,       9531
2024-06-09 18:05:07.236000+00:00 ,           77 ,17.401        ,0.95     ,       1237 ,       9531
2024-06-09 18:05:07.412000+00:00 ,            3 ,7.723         ,1.089    ,       1237 ,       9531
2024-06-09 18:05:07.496000+00:00 ,            1 ,1.618         ,1.618    ,       1237 ,       9531
2024-06-09 18:05:07.616000+00:00 ,           23 ,12.064        ,1.082    ,       1237 ,       9531
2024-06-09 18:05:07.965000+00:00 ,           27 ,12.412        ,0.348    ,       1237 ,       9531
2024-06-09 18:05:08.022000+00:00 ,           20 ,8.296         ,0.573    ,       1237 ,       9531
2024-06-09 18:05:08.809000+00:00 ,            4 ,2.984         ,1.366    ,       1237 ,       9531
2024-06-09 18:05:09.054000+00:00 ,           24 ,19.239        ,1.838    ,       1237 ,       9531
2024-06-09 18:05:09.303000+00:00 ,           18 ,9.586         ,1.29     ,       1237 ,       9531
2024-06-09 18:05:09.501000+00:00 ,           55 ,13.94         ,1.528    ,       1237 ,       9531
2024-06-09 18:05:09.540000+00:00 ,            2 ,13.962        ,0.022    ,       1237 ,       9531
2024-06-09 18:05:10.632000+00:00 ,           16 ,10.927        ,1.341    ,       1237 ,       9531
2024-06-09 18:05:10.766000+00:00 ,           31 ,15.203        ,1.241    ,       1237 ,       9531
2024-06-09 18:05:11.023000+00:00 ,           81 ,5.195         ,2.211    ,       1237 ,       9531
2024-06-09 18:05:11.245000+00:00 ,           22 ,11.518        ,0.591    ,       1237 ,       9531
2024-06-09 18:05:11.762000+00:00 ,           14 ,5.991         ,0.796    ,       1237 ,       9531
2024-06-09 18:05:11.936000+00:00 ,           11 ,16.337        ,1.134    ,       1237 ,       9531
2024-06-09 18:05:12.304000+00:00 ,           23 ,12.615        ,1.097    ,       1237 ,       9531
2024-06-09 18:05:12.608000+00:00 ,           10 ,16.938        ,0.601    ,       1237 ,       9531
2024-06-09 18:05:12.663000+00:00 ,           44 ,6.728         ,0.737    ,       1237 ,       9531
2024-06-09 18:05:12.682000+00:00 ,            1 ,1.659         ,1.659    ,       1237 ,       9531
2024-06-09 18:05:12.682000+00:00 ,           27 ,12.895        ,0.28     ,       1237 ,       9531
2024-06-09 18:05:13.685000+00:00 ,           77 ,18.084        ,1.146    ,       1237 ,       9531
2024-06-09 18:05:13.842000+00:00 ,            3 ,7.935         ,1.207    ,       1237 ,       9531
2024-06-09 18:05:14.058000+00:00 ,            2 ,14.379        ,         ,       1237 ,       9531
2024-06-09 18:05:14.263000+00:00 ,            4 ,3.281         ,1.622    ,       1237 ,       9531
2024-06-09 18:05:14.367000+00:00 ,           55 ,14.624        ,1.729    ,       1237 ,       9531
2024-06-09 18:05:14.385000+00:00 ,           20 ,8.464         ,0.529    ,       1237 ,       9531
2024-06-09 18:05:15.386000+00:00 ,           24 ,19.84         ,1.756    ,       1237 ,       9531
2024-06-09 18:05:15.578000+00:00 ,           31 ,15.901        ,1.522    ,       1237 ,       9531
2024-06-09 18:05:15.870000+00:00 ,           18 ,10.072        ,1.608    ,       1237 ,       9531
2024-06-09 18:05:16.413000+00:00 ,            1 ,1.712         ,1.712    ,       1237 ,       9531
2024-06-09 18:05:16.460000+00:00 ,           81 ,5.541         ,2.26     ,       1237 ,       9531
2024-06-09 18:05:16.564000+00:00 ,           11 ,16.86         ,0.959    ,       1237 ,       9531
2024-06-09 18:05:17.228000+00:00 ,           16 ,11.338        ,1.266    ,       1237 ,       9531
2024-06-09 18:05:17.325000+00:00 ,           14 ,6.398         ,0.857    ,       1237 ,       9531
2024-06-09 18:05:17.621000+00:00 ,           10 ,17.876        ,1.016    ,       1237 ,       9531
2024-06-09 18:05:17.727000+00:00 ,           22 ,11.901        ,0.563    ,       1237 ,       9531
2024-06-09 18:05:17.875000+00:00 ,            4 ,3.283         ,1.571    ,       1237 ,       9531
2024-06-09 18:05:17.897000+00:00 ,           44 ,6.961         ,0.563    ,       1237 ,       9531
2024-06-09 18:05:18.504000+00:00 ,           77 ,18.854        ,0.978    ,       1237 ,       9531
2024-06-09 18:05:18.870000+00:00 ,           23 ,13.016        ,1.115    ,       1237 ,       9531
2024-06-09 18:05:18.955000+00:00 ,           27 ,13.184        ,0.168    ,       1237 ,       9531
2024-06-09 18:05:19.483000+00:00 ,            3 ,8.514         ,0.034    ,       1237 ,       9531
2024-06-09 18:05:19.483000+00:00 ,           20 ,8.48          ,         ,       1237 ,       9531
2024-06-09 18:05:20.286000+00:00 ,           81 ,5.667         ,2.384    ,       1237 ,       9531
2024-06-09 18:05:20.380000+00:00 ,           24 ,20.724        ,1.87     ,       1237 ,       9531
2024-06-09 18:05:20.592000+00:00 ,            2 ,14.814        ,         ,       1237 ,       9531
2024-06-09 18:05:21.102000+00:00 ,           55 ,15.186        ,0.372    ,       1237 ,       9531
2024-06-09 18:05:21.205000+00:00 ,            1 ,1.704         ,1.704    ,       1237 ,       9531
2024-06-09 18:05:21.299000+00:00 ,           14 ,6.629         ,0.962    ,       1237 ,       9531
2024-06-09 18:05:21.606000+00:00 ,           18 ,10.67         ,2.156    ,       1237 ,       9531
2024-06-09 18:05:21.989000+00:00 ,           44 ,7.31          ,0.681    ,       1237 ,       9531
2024-06-09 18:05:22.085000+00:00 ,           31 ,16.326        ,1.14     ,       1237 ,       9531
2024-06-09 18:05:22.634000+00:00 ,           16 ,11.677        ,1.007    ,       1237 ,       9531
2024-06-09 18:05:22.711000+00:00 ,            4 ,3.225         ,1.521    ,       1237 ,       9531
2024-06-09 18:05:23.046000+00:00 ,           11 ,17.198        ,0.872    ,       1237 ,       9531
2024-06-09 18:05:23.144000+00:00 ,           22 ,12.186        ,0.509    ,       1237 ,       9531
2024-06-09 18:05:23.418000+00:00 ,           20 ,8.786         ,1.476    ,       1237 ,       9531
2024-06-09 18:05:23.744000+00:00 ,            3 ,9.131         ,0.345    ,       1237 ,       9531
2024-06-09 18:05:24.256000+00:00 ,           10 ,18.366        ,1.168    ,       1237 ,       9531
2024-06-09 18:05:24.293000+00:00 ,           23 ,13.377        ,1.191    ,       1237 ,       9531
2024-06-09 18:05:24.533000+00:00 ,           27 ,13.585        ,0.208    ,       1237 ,       9531
2024-06-09 18:05:25.055000+00:00 ,            1 ,1.771         ,1.771    ,       1237 ,       9531
2024-06-09 18:05:25.072000+00:00 ,           77 ,19.26         ,0.894    ,       1237 ,       9531
2024-06-09 18:05:25.128000+00:00 ,           81 ,5.629         ,2.404    ,       1237 ,       9531
2024-06-09 18:05:25.805000+00:00 ,           18 ,11.141        ,2.01     ,       1237 ,       9531
2024-06-09 18:05:25.964000+00:00 ,            2 ,14.996        ,1.411    ,       1237 ,       9531
2024-06-09 18:05:26.117000+00:00 ,           14 ,6.613         ,0.984    ,       1237 ,       9531
2024-06-09 18:05:26.617000+00:00 ,            4 ,3.306         ,1.535    ,       1237 ,       9531
2024-06-09 18:05:26.696000+00:00 ,           16 ,12.033        ,0.892    ,       1237 ,       9531
2024-06-09 18:05:26.826000+00:00 ,           44 ,7.344         ,0.731    ,       1237 ,       9531
2024-06-09 18:05:26.826000+00:00 ,           55 ,15.848        ,0.852    ,       1237 ,       9531
2024-06-09 18:05:27.097000+00:00 ,           24 ,21.236        ,1.976    ,       1237 ,       9531
2024-06-09 18:05:27.488000+00:00 ,           22 ,12.808        ,0.775    ,       1237 ,       9531
2024-06-09 18:05:27.761000+00:00 ,           31 ,16.842        ,0.994    ,       1237 ,       9531
2024-06-09 18:05:28.263000+00:00 ,           20 ,8.734         ,1.39     ,       1237 ,       9531
2024-06-09 18:05:28.434000+00:00 ,           27 ,13.806        ,0.998    ,       1237 ,       9531
2024-06-09 18:05:28.602000+00:00 ,           11 ,17.685        ,0.843    ,       1237 ,       9531
2024-06-09 18:05:28.811000+00:00 ,           23 ,14.1          ,0.294    ,       1237 ,       9531
2024-06-09 18:05:28.908000+00:00 ,            3 ,9.394         ,0.66     ,       1237 ,       9531
2024-06-09 18:05:29.002000+00:00 ,           81 ,5.681         ,2.375    ,       1237 ,       9531
2024-06-09 18:05:29.858000+00:00 ,           10 ,18.892        ,1.207    ,       1237 ,       9531
2024-06-09 18:05:30.022000+00:00 ,            2 ,15.348        ,1.248    ,       1237 ,       9531
2024-06-09 18:05:30.044000+00:00 ,           14 ,6.763         ,1.082    ,       1237 ,       9531
2024-06-09 18:05:30.567000+00:00 ,           77 ,19.661        ,0.769    ,       1237 ,       9531
2024-06-09 18:05:30.786000+00:00 ,           55 ,16.15         ,0.802    ,       1237 ,       9531
2024-06-09 18:05:30.804000+00:00 ,           18 ,11.307        ,1.913    ,       1237 ,       9531
2024-06-09 18:05:30.914000+00:00 ,           44 ,7.633         ,0.87     ,       1237 ,       9531
2024-06-09 18:05:31.455000+00:00 ,           16 ,11.986        ,0.679    ,       1237 ,       9531
2024-06-09 18:05:31.616000+00:00 ,            1 ,1.814         ,1.814    ,       1237 ,       9531
2024-06-09 18:05:31.887000+00:00 ,           20 ,8.623         ,0.99     ,       1237 ,       9531
2024-06-09 18:05:32.023000+00:00 ,           31 ,17.315        ,1.165    ,       1237 ,       9531
2024-06-09 18:05:32.544000+00:00 ,           22 ,13.043        ,1.057    ,       1237 ,       9531
